game_pk,game_date,home_team,away_team,delta_home_win_exp
41786,2006-08-20,BOS,NYY,5.756
41737,2006-08-16,PIT,MIL,5.428
41772,2006-08-19,CHC,STL,5.144
41756,2006-08-18,BOS,NYY,4.65
41822,2006-08-22,SEA,NYY,4.091
41763,2006-08-18,MIL,HOU,3.984
41815,2006-08-22,MIA,WSH,3.984
40288,2006-08-18,KC,OAK,3.95
41809,2006-08-21,TOR,OAK,3.926
41819,2006-08-22,NYM,STL,3.908
41810,2006-08-22,ATL,PIT,3.776
41817,2006-08-22,LAA,BOS,3.724
41777,2006-08-19,LAA,SEA,3.638
41790,2006-08-20,MIA,ATL,3.634
41792,2006-08-20,LAA,SEA,3.622
41823,2006-08-22,TB,TEX,3.606
41797,2006-08-20,SD,AZ,3.56
41743,2006-08-17,CWS,KC,3.544
41733,2006-08-16,MIN,CLE,3.53
41728,2006-08-16,BOS,DET,3.488
41784,2006-08-19,TB,CLE,3.454
41734,2006-08-16,NYY,BAL,3.33
41808,2006-08-21,TB,TEX,3.252
41789,2006-08-20,DET,TEX,3.246
41769,2006-08-18,TB,CLE,3.2359999999999998
41803,2006-08-21,CIN,HOU,3.22
41821,2006-08-22,SF,AZ,3.204
41775,2006-08-19,MIA,ATL,3.108
41759,2006-08-18,DET,TEX,3.056
41824,2006-08-22,TOR,OAK,3.028
41771,2006-08-19,BOS,NYY,3.004
41753,2006-08-17,TB,TOR,2.934
41747,2006-08-17,MIL,HOU,2.924
41780,2006-08-19,NYM,COL,2.9
41816,2006-08-22,KC,CLE,2.881
41805,2006-08-21,MIA,WSH,2.876
40329,2006-08-18,BOS,NYY,2.824
41796,2006-08-20,PHI,WSH,2.816
41764,2006-08-18,MIN,CWS,2.816
41806,2006-08-21,SD,LAD,2.762
41731,2006-08-16,HOU,CHC,2.71
41801,2006-08-21,BOS,NYY,2.708
41742,2006-08-16,WSH,ATL,2.68
41778,2006-08-19,MIL,HOU,2.66
41752,2006-08-17,STL,CIN,2.654
41820,2006-08-22,SD,LAD,2.58
41745,2006-08-17,DET,TEX,2.576
41776,2006-08-19,KC,OAK,2.57
41802,2006-08-21,CHC,PHI,2.562
41773,2006-08-19,CIN,PIT,2.524
41761,2006-08-18,KC,OAK,2.512
41765,2006-08-18,NYM,COL,2.494
41774,2006-08-19,DET,TEX,2.366
41748,2006-08-17,MIN,CLE,2.31
41799,2006-08-20,TB,CLE,2.282
41782,2006-08-19,SD,AZ,2.276
41812,2006-08-22,CHC,PHI,2.27
41746,2006-08-17,LAA,SEA,2.258
41793,2006-08-20,MIL,HOU,2.236
41791,2006-08-20,KC,OAK,2.176
41795,2006-08-20,NYM,COL,2.086
41730,2006-08-16,COL,AZ,2.038
